Soil_Quality,Seed_Variety,Fertilizer_Amount_kg_per_hectare,Sunny_Days,Rainfall_mm,Irrigation_Schedule,Yield_kg_per_hectare
89.87101790590626,0,200.17405562375112,99.89926478194504,345.6589911331587,6,667.9185497847393
62.47708737214205,1,288.67436738611485,102.75303937266955,549.8912584758936,3,759.6054705180688
53.66463983800953,1,248.89374910328974,88.86798346993294,539.6300951132491,8,977.1957617713808
51.14579642956898,1,110.51171866670049,84.56045225485701,449.84170574692695,6,709.3595028252371
99.23493268964242,0,148.13984314026015,94.27491043845633,701.8967828799964,3,197.4559609289485
91.58435160429384,1,135.468604419447,108.93847969988377,424.8031784069406,8,1064.0490106810523
76.53606245790608,1,139.25241934732207,99.96756104211546,516.199656533186,6,783.4821119059567
66.25297479043527,1,212.63734713653517,89.73644707328287,344.0999926716312,3,768.4753454168426
81.9042298861142,1,248.30595417238894,87.40687735174828,640.439154822147,5,763.632128112914
93.99227755540434,0,121.69489164272488,112.34401175222357,462.3848555317596,5,506.6882390743974
76.56775039186063,1,184.0761761898692,101.63778265179052,521.8539193991013,2,673.9500129416951
88.79074238814096,1,215.73328604379776,84.76523437618371,639.5427709286123,5,748.9083963681823
83.62523211580391,1,75.76760462321167,92.37355832539743,513.854617617055,4,680.8827981838807
95.44218592063692,1,143.70834852651825,107.39816585340999,615.2209711988411,5,836.0983882877922
59.967261844097706,1,158.75856510422793,96.41843463927285,436.5290602611047,4,839.816772282908
59.17400542519785,0,58.05663912181376,102.1376421985924,484.56094543403435,5,322.55442974139794
79.1319536985425,1,178.65674929451896,110.19228337536046,366.72371552868447,7,1013.2007402165095
60.14538819159823,0,281.19163972186675,110.4815212095366,469.3549622866738,5,691.125094202274
56.04045778153418,0,129.87105001361758,97.37017335203367,497.84974022921045,6,516.0131536003499
68.99469518930087,1,156.11889985071676,92.52047057944579,538.4219666317739,6,795.8246528293926
50.35806416997908,1,166.82187323217465,102.94537884158056,455.9815025248941,3,691.7607287555298
86.74951642809677,0,195.639959443407,114.43932529428616,437.1658217191865,6,619.2187137798101
62.452433331799845,0,51.99702708928726,82.12526013603207,388.31228648561114,2,301.5690475917881
52.2959210128946,1,76.50514842500493,104.27154242594794,623.2603637555317,7,743.759585094808
50.52928697931967,1,158.53661306295425,105.36774950209153,384.9528225331778,3,679.2095036728047
75.81930217833306,1,164.4726968974298,108.22469532772284,388.5503245131067,3,747.119483536678
97.79561546551022,1,86.93871626803424,106.98715048391345,462.25797256377723,4,672.02049519651
51.53177065367722,1,286.6613413223225,90.74834278621466,588.3655207102001,5,749.8234219840314
70.22196505596428,1,294.20396243236337,103.35294533516135,518.6266971776224,4,853.8646528615735
56.573106829535305,0,201.0253177458574,94.7462214139408,390.3761717154048,3,476.51914082629173
54.80776271507442,1,176.12467737969857,89.95483596663496,594.8788000286515,5,736.7095006541065
88.15870187134044,0,148.65661098727617,92.6779022770407,489.5355836447189,7,584.2590220693254
98.08435116127157,1,92.82558453392224,83.18135387645228,424.38722170685344,6,876.5917946170619
83.02474697203166,0,182.17671584271181,97.95673571887511,558.1198102720716,7,611.6513247264813
87.43278604915699,0,82.86294256895556,116.4222702336164,454.9481560718995,6,594.7008336593918
60.74828149537726,1,275.131858123872,110.82822609719481,675.7124662811462,5,683.3133194781934
54.44719324824474,1,102.00714844010565,105.60458165181026,333.6564828607203,2,757.1753598926199
58.84713748197249,1,230.5241520116916,103.16868667595683,540.987850264772,4,839.6289932750733
84.75966233317075,0,151.0434426153721,111.88934365064412,499.97338047857244,3,421.90960374767707
96.18889222724681,0,187.63064965880082,91.62444702505398,440.01730570342903,5,620.4061410458821
64.90352348685782,1,56.885946414901504,86.49691567509932,537.8988536508829,3,588.8161079610643
77.82841425480308,1,139.70705275057315,119.71913028200117,495.84968441386934,3,690.3262087014701
60.470484470126024,1,117.25516506379009,97.6481148326002,362.35752765829,9,945.0625063479231
51.56462639548869,1,210.69257965321236,92.1562806245579,592.8935167067424,3,663.3972586163218
57.730540158887564,1,290.02418411994563,104.1480048682483,424.4781440084828,6,1015.4860794409992
54.820868920603075,1,202.38897541046217,85.63700542212798,503.2748452196733,8,966.0316802864854
61.75788911276271,1,50.06265491148749,103.51691518869166,488.5137168798958,5,611.6259969376233
91.92392948302341,1,72.2876834149526,112.74472833152001,677.9653256443489,5,611.4690446782123
54.822744423235505,1,245.89905619674087,104.96680305559849,632.9693331270497,5,824.4260017798441
50.26816380713525,1,201.74345274627223,97.48059412519095,629.8473448704985,6,691.5573374223474
86.4180150280325,1,275.0582955459591,100.7557201061513,643.3973161569093,5,808.3335934294304
63.68733967106968,1,254.97194351341645,91.49339469863015,456.43907119722144,8,932.219868784831
87.16064703056956,1,152.99548445204695,99.16443756328718,506.27000302679556,2,647.7360098522809
63.4401117025853,1,141.24331685597545,92.58803716636787,527.7618060577664,6,728.2368184339587
63.068061379914845,1,197.63250355725725,77.11189409457899,651.6969289173521,6,661.239831271964
79.52424188483806,1,84.68634547846696,105.1581121744261,591.810581671121,3,517.7400177153481
60.32593443947882,1,162.12712601895652,103.40551718783146,509.3468658743541,7,876.2317662495162
91.27899990897373,0,293.41743857951826,102.65134422250394,545.5027646425419,9,781.6227759869331
90.51510407716161,0,97.07607922065463,104.32933830241198,471.8291437244426,4,464.0029386938909
74.16781477289172,0,240.84305249860057,101.89203291305526,298.7683064824689,7,697.7657311575878
58.71213641438313,1,68.90882925273621,89.29403329506195,350.43730410716046,6,781.5031362938247
83.22981331088914,0,270.7058605094942,118.64168224487054,428.68294925388994,3,521.8498508351065
66.18284689432299,1,136.8652832141212,108.21237311670771,462.3870436312403,3,722.9931250413448
66.96198141219737,1,87.26860394092517,95.28842329486335,385.341517846487,2,597.0161417568371
76.41170445892679,1,239.59433990600795,112.4734091875279,610.0882795218206,4,760.1541558543788
99.83064716108865,1,202.14091681591609,105.35527853358131,573.0041258718438,5,802.6128747054083
53.13764624533735,1,71.79023446730993,88.48615762069733,492.34000542494107,7,878.1258171814501
71.22549039501848,1,154.06040737673302,96.85476747142664,530.0925261547745,3,755.8778204049187
62.75318926583197,1,177.72485223941794,90.18104508118827,574.579205815133,2,528.9246185280844
54.31985255951505,1,285.3314432356167,88.82509268033886,516.6967738344603,5,894.7431819870859
69.54269339462859,1,244.55147725484076,110.89712438185389,532.8137403076914,10,1098.0760425687163
54.4737038571321,1,160.81988569358234,94.49526778801365,625.3004119550513,2,456.41660752547705
91.08359672147841,0,177.12793746818718,98.42446517090657,352.41441581389574,4,568.4981823584135
78.12208065408802,0,118.43817683971135,96.38331257604952,375.54448549908227,11,844.4605995603831
58.31225786580602,0,168.18261747876437,105.24902683050391,663.0632175789527,6,476.7457463974144
65.39828456817818,0,93.81089960669286,102.97208503450732,512.1585797328796,4,363.3459048308857
93.27037532172312,1,142.84605855809195,111.86676997399236,353.89613765414754,2,735.4210973018578
50.07345030711851,0,192.80549702295878,74.42966455699663,485.3585025976907,3,310.8451372488211
91.47583202792205,1,139.72914533124865,89.91109653259461,533.3128756089176,5,770.6578684706084
86.16338387501818,1,256.10200205203546,98.15693323568271,401.62419396913435,4,833.6757521683417
88.61131909447779,1,250.95239468459428,107.52258894171229,524.5183349018065,2,796.5356987803186
87.52121127675646,1,197.672041569464,80.8515736832027,484.12920623666355,6,818.2643925447636
80.47271736254713,0,175.31676913546727,111.04753735601103,408.7202079905871,0,319.9360353818019
84.32511423528877,1,292.6117484736063,88.27511575896611,615.9077072524694,4,734.0105692104795
57.283771228390755,1,246.470969021811,92.08576593323458,413.9229058504293,1,620.710112473875
97.9104413972161,1,220.44305927136998,111.25645518191065,399.00650581809964,5,887.3474303373745
63.805279418892745,1,236.56638968419935,109.80622773661433,500.536995077416,9,948.7162345702147
57.375690664927276,0,64.37748113645024,95.07871563731436,498.5169279601901,5,454.4949505548151
51.47201416830141,1,253.56104771192886,108.8991831580953,736.2080324481929,5,790.0734702405836
68.62007921272252,1,236.0759894954903,120.31602249237044,398.24178008574586,4,901.4737239744296
54.52252726378951,0,173.18521240849026,110.19151904183204,592.7703762083604,7,589.3194915755738
70.51240388898252,1,279.08871740292255,115.88715418124443,268.4512834814436,5,989.5206612393162
54.38251657533758,1,116.19121243384122,96.37002745726264,623.8471420316687,11,1003.7648959552681
86.30767690797609,1,228.7062955026153,101.96405394588108,456.19576703178575,11,1237.4207177142423
72.5182381049046,1,226.65146691045072,104.1960797105825,489.6762876246848,4,886.2308181237835
96.86193050144459,1,146.49698601961742,88.78706315688927,542.3325539505353,4,787.818053997684
80.30961338046302,1,279.6271000270081,80.62621163142735,393.0966609887924,2,750.9207416736663
51.01911466254294,1,78.49263376183973,104.60611133655333,516.6785379966993,3,600.5839781949469
84.36934379362425,1,89.61389972826515,93.98091052128771,645.0928550345283,6,740.7451826548332
95.57731511146918,1,104.44757788678012,101.28326705740383,345.65259667886664,11,1102.5020728664829
94.23824111496899,0,146.17462042011383,100.84892978594954,389.95703348983034,6,643.7263937538752
75.11634887811707,1,180.1573518231501,98.4628881816717,606.4755162812272,3,741.4341563843069
73.71590905912954,1,275.9395618835447,87.29924196725267,522.1051119234384,7,948.5278229464055
66.52202863014219,1,290.34951933685875,108.14587198375153,459.3696815521694,5,817.6854203779919
63.3435559908565,0,223.31200746259546,106.42386999031183,545.0572570114979,6,550.5120048704036
73.69540254337328,1,100.78759364911258,100.5839351824745,421.1290016646971,6,772.0481546629679
94.74348701004911,1,251.76997499367735,93.90943588667807,569.8105602647574,5,843.6558922144367
72.57964815366608,1,149.8503001577189,106.44364502967609,394.3423083193767,5,901.5381067583971
64.9756959268865,0,225.13089964562116,101.91146656641934,546.0192808240046,7,733.292058284317
84.13399446551537,1,199.28651448183751,94.00310045451332,480.31695243865965,2,723.6544675946575
79.3233881980228,1,233.05594195362073,95.08249982584324,438.9666828764921,6,950.018394894531
77.86454778962388,1,124.70738020961801,104.9629542834589,538.7048626765396,6,864.9374290780751
63.33634716080055,1,190.15991146381083,100.13377748680126,597.7298805382882,2,508.0685080633372
53.096233586589875,1,207.99925371768006,93.81010322246162,583.1842876343396,4,697.7975526046522
99.67026104113735,1,110.21899543807466,94.23318126507553,563.2513833630177,4,690.5800456572481
86.96317896991508,1,163.42490220343157,100.73287949528012,364.04528318017276,5,807.4830939636881
68.3993041228512,1,254.67596226827447,100.27112189107714,453.5932390521834,2,730.3661304419927
86.44073430641481,1,225.92970465905887,109.48965401625141,474.9070438942906,3,786.1979130075163
75.25957775356895,1,127.75693231284714,96.20404125271226,408.2819006119506,6,909.9337282770691
90.8105589787892,1,167.65715132306042,95.58700959696438,513.339523900001,8,962.9592408491242
78.46530165975764,1,266.135615725574,90.79945039865613,427.08412993510376,3,731.6280058989411
71.451285925874,0,293.5052947944713,104.73123332314037,437.021514906377,4,618.1313614403325
50.07690866657183,0,212.10839267898655,108.67471982516707,441.19429592098186,5,543.0551227953948
55.24804672376567,1,148.88346823745448,99.27485675947644,293.9094250789692,3,750.9443448831346
87.11982061986924,0,131.2631274498783,101.60248556079138,641.3285216919759,2,250.91497280863564
66.20365403266302,1,62.62462513634976,94.5026249742932,432.5126887317152,2,593.4132594197985
81.04207812212383,1,186.4058487593632,87.6756232232746,532.1276052493317,7,903.8177960136852
78.42169744343242,1,214.4920533390439,92.54848246954626,574.5738291702935,8,986.7669851872978
69.27728388404974,0,166.8199564138831,106.26427843457246,571.4508640327405,0,314.0973368858345
86.48056915176764,1,155.57198369709442,104.6599856651331,495.6661131408107,2,733.8830157694424
61.21585144873696,0,56.649537493897654,97.84289996984357,577.9082682978458,7,363.8386766196409
71.7825903787637,1,126.30622546688775,94.89054668946298,461.0213389665843,6,848.4337953801574
53.74156722368756,1,59.5980044324118,100.10109977707027,464.5019988616187,3,525.2588589156926
76.06537975209302,1,157.74438721305984,102.03772869333993,608.2428494214641,6,695.6943492433277
70.10181691964914,0,164.78453456197602,124.71234507628421,457.0016794798879,5,547.0526715130542
68.13387466968099,0,297.6765703159426,90.34189389904542,527.4339348265922,10,786.6122943327446
99.5735553717856,1,271.1038972573216,113.5340571022907,350.76652673893926,2,943.2894006321449
53.468738829956855,1,109.91477017843705,102.70116151805702,607.2682726185529,2,484.5450347623659
92.11442131286978,0,77.13462441644066,117.0979913392949,439.8287723750655,2,242.6497704975056
55.36350462219679,0,68.38465454987245,106.92565627385449,464.40204933166126,6,442.4716030946113
54.375648738333034,1,228.81733438768205,96.90441586777426,472.86762958957314,5,804.4255937937406
68.32823159074869,1,106.03108060369613,96.5316831562552,684.9890260442137,6,725.0820969237348
82.70928944152956,0,191.90076034727036,99.55688324338365,431.0677943766815,3,390.7387965892262
86.99236485988132,1,222.9879641458118,102.4245088883006,449.17841164514357,6,985.982350331649
50.04516427606248,0,72.25434203481211,107.28308220464476,512.931641970135,7,508.4425532625982
89.65815979956224,1,75.04054643823692,95.93339410648389,402.3044059336143,6,825.0528666068617
70.18408031316643,1,235.2645396270705,105.3113940518919,644.5180416224209,7,930.7106103938328
87.142369049104,1,83.52701316981813,88.04910192966712,411.078819369734,9,1061.7838799863823
80.88350121686567,1,203.94758929234808,101.79276337880296,543.4661386669467,1,676.1322266210709
51.31692795704287,1,57.15673888487642,96.838215211045,439.65928412039995,5,626.6831265307204
82.0305502913014,1,165.30049404018587,89.03234227535899,531.1416270806693,2,513.2576537992744
81.66462211891444,0,288.38104952931474,101.17510650887532,626.0426181302031,6,557.2309236199504
81.8735075733712,1,220.72015283931623,96.59101170297616,331.5630622907456,4,800.9758044085282
83.63089610750166,1,173.66895046690368,96.72934848073535,488.02969954519006,3,763.9050913803715
94.41639785631295,0,123.70238400468799,112.17606719241046,732.3741135587405,7,542.6514446337428
52.96412713533134,1,97.49766319264681,108.58679917837131,420.17923984169516,5,795.9582287628396
65.08507873198266,1,205.86919557119404,86.21357327808245,500.48286184371807,3,630.6072756986159
66.49255561897147,0,239.27730149465054,100.63546012659542,381.40273117129834,5,677.9640781379937
82.16747464062928,0,134.51586925165174,106.70632185966164,588.5701016996632,4,465.5478277566476
82.71097974697742,0,121.422010904376,96.15668986720192,421.7719923883193,6,591.702340435892
66.56344401463632,0,92.04477069628138,104.80905819837756,553.5468553541945,4,409.3943182909857
83.30814284063494,0,118.38816262503796,97.30888511248043,490.59926497915467,6,457.0788910857205
93.19043504992206,1,263.53319558643807,110.25633578239302,598.6878484828302,5,856.0948072923397
67.96061637070872,0,104.11031279956072,84.08257670943723,481.59912403348176,4,334.4803994247681
65.7771102534976,0,195.95450045249567,96.89339061631605,576.8661242442429,7,566.5996897901026
85.50314033373692,1,157.55048326738287,86.22640998704247,464.2996428053467,6,913.7953786310895
97.4034189819009,0,236.7827106887073,123.2471489173877,536.3244921678784,5,599.9771130903314
95.84499595371747,1,116.39355427816577,88.33283092107118,601.4423071843993,4,694.1417835959272
66.80511331999438,1,138.88171686146865,117.68560673417537,437.9470529940417,10,990.2551668366152
98.44106492330329,0,108.27893558378406,103.3844619879588,476.84544856597734,5,471.9376971368735
69.87680378425424,1,120.48815199262599,109.8660014731809,336.9844500449904,8,985.6429112579749
74.52745273969664,1,247.83807223290395,89.75516027969036,802.2927166648574,6,724.6898737331356
86.88869287583347,1,74.77922328374527,92.43896959299514,416.6370206301897,8,958.5623192344752
53.092239161164656,1,57.98670242754548,101.88130669843892,491.99892850899664,2,521.5421053253925
94.35362117685317,1,172.0613928645167,101.09670593841274,372.9176510789535,7,959.2450849872389
95.88448505556391,0,57.72905640538426,99.11721686223017,430.85299545387846,6,516.1157778447472
71.60228585910798,0,86.15982650318952,94.88398132426786,571.439199475372,6,405.6092707150603
56.82033680046747,1,193.6188230699144,92.90944333475589,512.8787024144262,5,702.2925260693852
86.7169847525802,1,187.34777116133913,101.87549879076072,354.9528199588884,5,921.4160296870187
80.28512465304254,0,169.94387650883107,104.90973247102184,481.35395022887894,7,625.9075783668857
52.26307965924797,1,199.6623706126123,103.25234707850808,512.787570428505,6,778.4546315170057
55.75553522743863,1,70.73480528995067,105.47296082292034,568.8046137081751,3,575.1385697936602
94.82556310316606,0,91.15840359985592,90.53302624874394,383.3411903161649,5,493.0533553382041
63.298665252228105,1,64.01774718394613,112.07451486193554,417.35980682055487,6,798.6078164294414
96.31225201459966,1,155.1292526646032,102.74618832296102,559.5131820483455,4,641.9752330689726
99.25290577429072,1,235.32275100875427,91.82223195988489,540.0919645593053,3,721.8151809255043
71.25744678009187,1,107.85202558858578,95.19006385888287,488.6345016756105,11,1018.9038020054755
86.31216406530635,1,63.096903977532854,99.0492646339571,529.0332212856299,3,613.9914913691692
67.78181363912978,1,99.06855629075635,93.14618413559973,470.09527914323917,7,770.6681881242228
88.46654475342622,1,256.0753894460941,89.84831764556259,510.9379277203554,8,1009.3885005448448
88.59654337044799,0,137.7465838415519,105.9001284344262,367.0497264390078,10,816.1839918948236
90.34371567848069,1,259.43801687846,107.48230882791971,535.9085902427005,2,795.8034043129381
63.14176680437752,0,212.94374772078075,109.99412069611093,242.17764691522228,5,630.5966803144115
69.38995373120841,1,217.32418047436755,83.59832245214936,563.1784055007199,7,838.586408077483
73.71574657954996,1,186.75656423629266,118.82773425472047,329.72995504024885,8,1099.6151092961388
57.72698102378526,0,278.6951526242443,105.23390202765732,449.3708475495255,5,568.3986709939967
70.44511005695155,0,96.89408174373885,97.30889046113082,597.5887097624501,9,578.560630634427
63.646514939027256,0,219.28336860342364,122.26241074055075,464.28342988493716,5,559.9160289437286
63.904317038848546,1,288.57082722410405,109.08329839595648,523.0264714151714,8,940.088808164016
93.57947707568226,1,166.38673116034363,87.66410242144629,370.9652147913158,5,847.8827091020038
94.23892125325807,1,128.35100524869335,107.71415204302389,533.4761483135657,6,826.2542787823364
92.629451946854,1,278.5387942011559,102.35638852591983,278.67154796304,7,1143.8955372703076
72.15321663094551,0,296.5820175792064,89.82789107932703,306.09821001684395,7,795.0617392528372
66.29912334843328,1,123.96764128805496,104.9647227113923,285.93916088886493,5,903.4079046734192
76.34339401850575,1,95.71555515177405,99.68210175868057,444.12575976659235,3,611.58089930589
62.47299636814999,1,71.08957628634828,119.87883857316565,567.4668175407164,5,674.7001221044885
58.06964479460253,1,197.5116198384274,111.49610755045448,480.8342413452173,9,1002.6857404237933
76.28999413639794,0,122.74543859311314,103.05514772874274,671.3219935553134,5,375.98205953672
99.70273632323716,0,206.91699668080213,99.23660421642124,314.14833232734367,5,720.5327913194432
96.32370613528472,1,280.82250857513964,101.76985085420053,447.4662346000004,7,1060.9589950776613
63.06539732477488,1,291.4447894638042,101.0720804889681,597.6140789779411,3,763.0814643801308
65.26378309909987,0,161.653129738745,103.75646869950994,428.7327561702019,3,464.9792423390245
86.41934810450024,1,136.45307524456334,106.25301864304372,544.4176381740941,4,674.3248559547279
64.07379969015201,1,71.75995216864571,94.19831194469761,548.7523326057109,2,519.6600895070185
95.89532227904522,1,93.7661957047569,101.67188273948868,483.46089173056396,2,659.3340939863889
84.75440213023631,0,169.39473813668766,97.90487718007799,484.2204952826987,6,514.1194392254155
99.69186195245807,0,68.42800158401481,97.16312342703719,539.862728420734,4,379.8139527491527
59.38572811644042,1,60.76229229936057,81.29899917328795,451.0766848081588,5,661.6482471015793
74.531347162005,0,63.33078978874735,108.1438548829455,482.1589317649528,2,337.8181395498403
51.41283414858784,1,235.72332890228,102.60258852926007,304.5079857937711,9,1157.111917289219
81.70564024612221,0,237.70110627902525,107.00168826593264,555.681273749662,5,624.3896376204746
72.58151623911832,1,86.04131269174081,118.47877764412594,389.58940776290785,2,684.4754393347083
79.40788352455859,1,257.82188877781425,115.02965464648551,448.8926974724834,6,903.7082735180288
89.23012152613416,1,91.03370923694726,105.75457942643854,588.8371659016145,4,693.315130638461
53.241144593392434,1,163.5884224826154,81.88272861023104,482.6119589248033,6,856.48859650724
97.64352073717419,0,258.98823601239525,95.54195860320922,446.5590979406964,4,562.2847314540631
56.04635589860264,0,192.40919862196085,88.11650956836658,599.919586243279,4,430.27682659251684
57.472415232899685,1,119.45601657121506,93.92623407805473,577.3409249592838,5,597.6454055454244
64.11010774465392,1,51.749421559757906,108.71732891158005,455.7249058246027,8,952.3441474582328
62.90554299073014,0,274.67901288818246,99.23968329370184,491.57240211577994,9,767.2144168016058
56.13963816228525,0,173.47336248663507,113.53390605220945,551.4227201623867,5,538.4264502491475
75.75793845906607,1,291.2961311961083,108.76751431702021,491.3106764286995,2,764.2819453329539
69.89669563326993,1,62.74910561346928,95.97750856429029,353.06000652324843,5,666.0144977200288
78.73013147116876,0,269.48389688162683,108.69131009378029,352.93547339360873,6,773.0734558042869
76.82327714306753,1,173.9127892973534,111.79463426775769,651.4748747773731,8,1020.3830028506394
88.5436378284324,1,241.02269542429212,81.43646964778159,421.085322279219,7,922.81227305317
69.0826653270204,0,283.0153832665474,90.03428507016596,488.5455751920977,3,550.8383063857723
67.68462145538622,1,199.97176798591005,93.46192416163593,565.5454129839369,1,562.0542755930438
74.09139304375452,0,209.21332826432263,92.81189662091157,473.3306464186366,9,762.8453795661042
85.58917153470358,1,109.08966935980975,94.55665117707775,696.844708711537,3,556.9540172129435
93.36537548373202,0,258.94093846828736,99.83582365121127,361.8883792210209,4,630.0267199427608
71.78326319086581,1,169.0331555092365,83.2826877711613,288.25702134052875,5,797.6597581739303
58.266020868498046,1,200.15105421837387,104.32382278772216,513.3155290180548,5,740.8647109239441
78.19786017637284,1,270.40904957898624,86.18280122179995,469.954673985319,6,959.3715540151459
69.14948511838585,1,107.31151941887168,104.0536499485373,461.79650710458617,11,1090.2668315907144
74.4413659329766,1,146.83159491167257,88.17763639900991,625.4328684576031,2,551.3387050845866
90.10190763064232,0,222.5839705081788,85.57507721290472,432.97680316097603,7,668.1120918506319
72.92232717693403,1,266.0925813241421,108.22742422851644,495.2559418684195,3,697.0348758480369
72.71343135889286,0,167.64946476899857,104.5148420400554,499.36436543351664,4,469.7211139753832
99.72111957855893,1,99.18445132144927,84.25000392463286,506.9457106560693,3,723.624244777534
61.48582098114245,1,292.03937653099024,109.24809486575755,615.0679902681064,5,849.9945587675425
71.60291574379794,1,288.017628436687,105.13012466800674,418.3863871270492,9,1119.970149595525
66.79836349741083,1,184.41456974999738,92.77319261840486,526.2382618523936,5,745.288400791049
52.88296474208923,0,62.1760014016864,89.4327864784651,453.4265047582395,3,211.99799096022448
92.33125835779711,0,195.97935817804088,102.52092661275579,529.2256901769716,7,671.3691165720932
96.56094438457721,0,83.03099894152173,90.23501563442036,534.2907519578469,5,432.7130571270381
82.3683814793855,1,234.30856726159914,104.16936859270588,557.7251302364589,8,1149.7357733441477
84.82614363584847,1,266.95333209385035,113.71511210098888,751.9569118662154,6,902.2846854604998
83.0714648718056,1,170.69769296551362,88.50628504020007,421.8318404095783,3,611.1323601253681
91.50395268344663,1,208.89201032145087,104.17229504732856,445.650858335167,9,1126.8102887231948
81.97203321496225,1,89.1130285941686,105.13037696818175,305.8891369125538,5,811.9156452964623
